"id","favors","slavery","deserve","harder","rr_all","rr","notes","valid_items"
303189102,0.75,1,1,0,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303189137,0.75,0.25,0,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303189169,0.25,0,0.25,0.5,0.25,0.25,"umassa-a 2016 module; 5-point",4
303189251,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303189528,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303189710,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303192198,0.5,0.5,0.5,1,0.625,0.625,"umassa-a 2016 module; 5-point",4
303192259,0.5,0.75,0.25,0,0.375,0.375,"umassa-a 2016 module; 5-point",4
303192401,0.75,1,1,0,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303192533,0.75,0.25,0,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303192669,0.5,0,0,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303192688,0.25,0.25,0.5,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303192691,NA,0,0.25,0,NA,0.0833333333333333,"umassa-a 2016 module; 5-point",3
303192724,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303192981,1,0.75,1,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303192997,0,0.25,0.25,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303193046,1,0.25,0.5,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303193089,0.75,0.25,1,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303193105,0.5,0.25,0.25,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303193178,1,0.5,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303193282,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303193404,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303196007,0.5,0.25,0.5,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303196062,0.75,1,1,1,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303196167,1,1,0.5,1,0.875,0.875,"umassa-a 2016 module; 5-point",4
303196183,1,0.75,0.75,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303196226,0.75,0.25,0.75,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303196550,0.5,0.25,1,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303196614,0,1,0.5,0,0.375,0.375,"umassa-a 2016 module; 5-point",4
303196908,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303196969,0.75,1,1,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303197084,0.75,1,0.25,0,0.5,0.5,"umassa-a 2016 module; 5-point",4
303197683,0.75,0.75,0.5,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303200009,NA,1,NA,0,NA,0.5,"umassa-a 2016 module; 5-point",2
303200187,0.5,1,0,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303200298,0.75,1,0.75,1,0.875,0.875,"umassa-a 2016 module; 5-point",4
303200434,0.25,0.25,0.25,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303200520,0.75,1,1,0.5,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303200528,0.75,0.75,0.5,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303200748,0,1,1,0,0.5,0.5,"umassa-a 2016 module; 5-point",4
303200786,0,0.25,0.5,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303200889,0.25,0,0,1,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303203475,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303203620,0.5,0.25,0.5,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303203704,0.5,0.25,0.5,0,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303203719,0.5,0.25,0.5,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303203770,0.5,0.75,0.5,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303203805,0.75,0,0,1,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303204066,0,0.25,0.5,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303204316,NA,NA,NA,0,NA,0,"umassa-a 2016 module; 5-point",1
303204401,0.5,0.25,0.5,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303204443,1,1,0.5,1,0.875,0.875,"umassa-a 2016 module; 5-point",4
303204495,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303204630,0.5,0,0,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303205619,0.5,0.25,0.5,0,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303207491,0.75,0.25,0.25,1,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303207560,0,1,0.25,0,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303207629,0.75,0,0.25,1,0.5,0.5,"umassa-a 2016 module; 5-point",4
303207665,0,0,0.5,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303207765,1,0,0,1,0.5,0.5,"umassa-a 2016 module; 5-point",4
303208276,0.75,0.75,0.5,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303208302,1,0.25,0.75,1,0.75,0.75,"umassa-a 2016 module; 5-point",4
303208538,0.5,0.25,0.5,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303208573,0.25,0.25,0.25,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303208623,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303210244,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303211207,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303211287,1,0.75,1,1,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303211302,0.25,0.75,0.25,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303211652,1,1,1,0,0.75,0.75,"umassa-a 2016 module; 5-point",4
303211681,0,0.25,0.25,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303211689,0.75,0.75,0.5,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303212483,0.5,0.25,0.25,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303214359,0.75,0.5,0.25,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303215018,0.25,0.5,0.5,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303215072,0.75,0.5,0.5,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303215150,0,0.75,0.25,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303215216,1,0,0,0.75,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303215291,1,0,1,0,0.5,0.5,"umassa-a 2016 module; 5-point",4
303215392,0.75,0.5,1,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303215404,0.75,1,1,0,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303215712,0.75,0.5,0.75,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303215826,0.25,0.25,0.25,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303216015,0.75,1,1,0.5,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303216109,0.5,0.25,0.25,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303216174,1,1,1,0.5,0.875,0.875,"umassa-a 2016 module; 5-point",4
303216208,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303217695,0.25,0,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303218747,0,0.5,0.25,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303218772,0.75,0.25,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303218835,1,0.75,0.25,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303218963,0.5,0.5,0,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303219052,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303219062,1,0.25,0.75,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303219400,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303219426,0,0.25,0.5,0.25,0.25,0.25,"umassa-a 2016 module; 5-point",4
303219669,0.75,1,0.75,0.25,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303219670,0.5,0,0,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303219682,0.5,1,1,1,0.875,0.875,"umassa-a 2016 module; 5-point",4
303219697,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303219804,0.5,0.25,0.5,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303219818,0.75,0.25,0.25,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303220805,0.75,0.75,0.75,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303221799,1,0.75,1,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303222865,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303223000,0.25,0.25,NA,0.25,NA,0.25,"umassa-a 2016 module; 5-point",3
303223100,0.5,0.25,1,NA,NA,0.583333333333333,"umassa-a 2016 module; 5-point",3
303225372,0,0,0,0.75,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303225519,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303226921,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303228506,0,0,0.25,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303228677,0.5,1,0.5,0,0.5,0.5,"umassa-a 2016 module; 5-point",4
303228806,0.5,0.25,0.75,0,0.375,0.375,"umassa-a 2016 module; 5-point",4
303228876,0.5,1,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303229010,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303229109,0.75,0,1,0,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303231471,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303231570,0.75,0.5,0.5,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303231615,0,0.25,0.25,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303234532,0.25,0.5,0.5,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303235020,1,0.75,0.5,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303237325,0.75,0.75,0.5,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303237517,0,0.25,0,0.75,0.25,0.25,"umassa-a 2016 module; 5-point",4
303237567,1,0.5,0.5,NA,NA,0.666666666666667,"umassa-a 2016 module; 5-point",3
303237600,0,0,1,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303240122,1,0,0,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303240138,0.75,0.25,0.25,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303242714,0.5,0,NA,NA,NA,0.25,"umassa-a 2016 module; 5-point",2
303242731,0,0,0.25,0.25,0.125,0.125,"umassa-a 2016 module; 5-point",4
303245069,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303245090,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303247492,0.75,0.75,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303249693,0.75,0.25,0,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303249814,0.75,0.75,0.5,0.25,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303254355,0.5,1,1,0.5,0.75,0.75,"umassa-a 2016 module; 5-point",4
303254361,0.75,0,0.25,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303256604,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303256681,0.75,0.25,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303258895,0.5,0,0.25,0.5,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303263474,1,0.25,0.5,1,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303265728,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303265738,1,0,0,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303266387,0.25,0.25,0.5,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303266390,0.75,0.25,NA,0.25,NA,0.416666666666667,"umassa-a 2016 module; 5-point",3
303273127,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303277164,0.75,0.5,0.5,1,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303277743,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303280647,0,0.25,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303281028,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303281447,0.5,0.25,0,0.75,0.375,0.375,"umassa-a 2016 module; 5-point",4
303284661,0.5,0,0.25,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303285190,0.5,0.25,0.5,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303285811,0.25,0,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303288802,0.75,0.75,0.75,NA,NA,0.75,"umassa-a 2016 module; 5-point",3
303289337,0.25,0,0.5,0.25,0.25,0.25,"umassa-a 2016 module; 5-point",4
303289829,0.5,0.5,0.75,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303293338,1,0,0,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303293533,0.5,0.75,0.5,1,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303293639,0.5,0.25,0.25,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303293771,0.75,0,0.25,1,0.5,0.5,"umassa-a 2016 module; 5-point",4
303296724,0.25,0,0,0.75,0.25,0.25,"umassa-a 2016 module; 5-point",4
303297377,1,1,0.25,0,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303297391,0.75,0.5,0.5,NA,NA,0.583333333333333,"umassa-a 2016 module; 5-point",3
303299477,0.75,0.25,0.75,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303299657,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303299721,0,NA,0.5,0.5,NA,0.333333333333333,"umassa-a 2016 module; 5-point",3
303302205,0.5,0.25,0.5,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303302231,0.5,0.25,0,0.75,0.375,0.375,"umassa-a 2016 module; 5-point",4
303302282,0.25,0.75,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303302338,0.5,0.5,NA,0.5,NA,0.5,"umassa-a 2016 module; 5-point",3
303302391,1,1,1,0.5,0.875,0.875,"umassa-a 2016 module; 5-point",4
303302760,0.75,0.5,0.75,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303302804,0.75,0.5,0.5,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303305368,0.5,0.25,0,0.5,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303305537,0.75,0.5,0.5,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303305560,1,1,0.75,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303308344,0,0.25,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303308418,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303311019,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303311128,0.75,1,1,1,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303312297,0.75,0.25,0,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303312725,0.5,0.5,0,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303312731,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303313124,0.75,0.25,0.75,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303313648,1,0.25,0.25,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303313667,0.75,0,NA,0.25,NA,0.333333333333333,"umassa-a 2016 module; 5-point",3
303313704,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303313755,1,1,1,0.5,0.875,0.875,"umassa-a 2016 module; 5-point",4
303313799,0.75,0.25,1,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303313830,0.5,0.25,0,0.25,0.25,0.25,"umassa-a 2016 module; 5-point",4
303313869,0.5,0,0.25,1,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303313920,0.5,1,1,0.75,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303316209,0.25,0.75,0.5,0,0.375,0.375,"umassa-a 2016 module; 5-point",4
303316594,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303316742,0.5,0.25,0.5,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303316778,0.75,0,0.25,0.75,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303316864,1,1,0,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303317119,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303317173,0.75,1,0.25,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303317189,0.25,0,0.25,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303319808,0.5,0.5,0.25,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303319823,0.5,0.25,0.25,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303319881,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303319906,0,0,0.25,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303319924,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303320230,0.75,0,0,0.75,0.375,0.375,"umassa-a 2016 module; 5-point",4
303322739,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303322872,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303323246,1,0.75,1,1,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303323266,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303323350,1,1,0.75,1,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303323403,1,0.5,0.5,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303323406,0.75,0.5,0.5,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303323428,0.75,0.75,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303323452,1,1,0.75,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303325876,0.75,0.75,0,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303325935,0.5,0.75,0.5,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303325947,0.75,0.25,0,0.75,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303325998,0.25,0.25,0.5,0.75,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303326168,0.25,0,0,0,0.0625,0.0625,"umassa-a 2016 module; 5-point",4
303326217,0.25,0.25,0.25,0.25,0.25,0.25,"umassa-a 2016 module; 5-point",4
303326431,0.5,0.25,0.5,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303326433,0.75,0.75,0.75,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303326488,NA,NA,0.75,0,NA,0.375,"umassa-a 2016 module; 5-point",2
303326505,0,0.25,0.25,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303329045,0.5,0.25,0,0.75,0.375,0.375,"umassa-a 2016 module; 5-point",4
303329077,0.75,0.25,0.5,0.25,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303329490,0.75,0.75,0.5,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303329689,1,0.5,1,0.5,0.75,0.75,"umassa-a 2016 module; 5-point",4
303330799,0,1,1,1,0.75,0.75,"umassa-a 2016 module; 5-point",4
303330995,1,1,0.75,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303332205,0.75,0.75,0.5,0.75,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303332232,NA,1,0.75,NA,NA,0.875,"umassa-a 2016 module; 5-point",2
303332251,0.75,1,1,0.5,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303332280,1,0.25,0.5,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303332325,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303332491,0.75,0.5,0.25,0,0.375,0.375,"umassa-a 2016 module; 5-point",4
303332694,1,1,1,0.25,0.8125,0.8125,"umassa-a 2016 module; 5-point",4
303335340,0,1,0.25,0,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303335395,0.5,0.5,0.25,0.5,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303335715,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303335737,0.75,0.75,0.25,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303336676,0.5,0.75,0.75,0,0.5,0.5,"umassa-a 2016 module; 5-point",4
303337061,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303338368,1,0.25,0,1,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303338370,0.75,0.25,0.75,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303338403,0.5,1,0.5,0.25,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303338439,0,0.5,0.25,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303338482,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303338512,0.5,0.25,0.75,0.25,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303338797,0.5,0.5,0.5,0.25,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303338855,0.25,0.25,0.25,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303338885,0.75,0.75,0.75,0.5,0.6875,0.6875,"umassa-a 2016 module; 5-point",4
303338898,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303338914,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303338934,0.75,0.25,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303339031,0.5,0,0.5,0,0.25,0.25,"umassa-a 2016 module; 5-point",4
303339141,0.75,0.25,0.5,0.75,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303339180,1,0.75,NA,0.75,NA,0.833333333333333,"umassa-a 2016 module; 5-point",3
303339543,1,1,1,0.5,0.875,0.875,"umassa-a 2016 module; 5-point",4
303341672,1,0.25,0.25,1,0.625,0.625,"umassa-a 2016 module; 5-point",4
303341911,0.25,0.25,0.25,0.5,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303341938,0.5,0.25,0.5,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303341968,0.75,0,0.25,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303342030,0.75,0.5,1,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303344734,0.5,0.5,0,0.75,0.4375,0.4375,"umassa-a 2016 module; 5-point",4
303345115,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303345316,0.75,0.25,0.25,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303345937,NA,NA,0.25,0.75,NA,0.5,"umassa-a 2016 module; 5-point",2
303347176,1,0.25,0.5,0.75,0.625,0.625,"umassa-a 2016 module; 5-point",4
303348367,0.5,0.25,0,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303348402,0.75,0,0,0,0.1875,0.1875,"umassa-a 2016 module; 5-point",4
303348990,0.5,0.25,0.25,0.25,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303349000,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303349040,0.5,0,0.25,0.75,0.375,0.375,"umassa-a 2016 module; 5-point",4
303349288,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
303349416,0.5,0.5,NA,0,NA,0.333333333333333,"umassa-a 2016 module; 5-point",3
303349684,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303350636,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303351495,0.75,0.25,0,1,0.5,0.5,"umassa-a 2016 module; 5-point",4
303351891,1,0.75,0.5,0,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303352558,1,0.75,0.75,1,0.875,0.875,"umassa-a 2016 module; 5-point",4
303352602,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303352654,1,1,1,0.75,0.9375,0.9375,"umassa-a 2016 module; 5-point",4
303356087,0.25,0,0,0.75,0.25,0.25,"umassa-a 2016 module; 5-point",4
303356243,0.5,0,0,0.75,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303356284,1,1,1,1,1,1,"umassa-a 2016 module; 5-point",4
303356559,0.5,0.25,0,0.75,0.375,0.375,"umassa-a 2016 module; 5-point",4
303356665,NA,0.25,0.5,0.25,NA,0.333333333333333,"umassa-a 2016 module; 5-point",3
303359047,0.5,0,0.5,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303359737,0.5,0.5,0.75,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303359906,0.75,1,1,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303360204,0.75,0.25,0.5,1,0.625,0.625,"umassa-a 2016 module; 5-point",4
303360212,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303360323,0,1,1,0,0.5,0.5,"umassa-a 2016 module; 5-point",4
303360398,1,0,0,1,0.5,0.5,"umassa-a 2016 module; 5-point",4
303361071,0.75,1,0.5,0.25,0.625,0.625,"umassa-a 2016 module; 5-point",4
303363462,0.75,0.5,0,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303363526,0.75,0.25,0.25,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303363861,0.75,0.25,0.25,0,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303364010,1,0.5,0.25,0.25,0.5,0.5,"umassa-a 2016 module; 5-point",4
303365393,1,1,1,0.5,0.875,0.875,"umassa-a 2016 module; 5-point",4
303366405,0.5,0,0,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303367045,NA,0.25,0.25,0,NA,0.166666666666667,"umassa-a 2016 module; 5-point",3
303367723,0.75,0.75,0.75,0.75,0.75,0.75,"umassa-a 2016 module; 5-point",4
303367732,0.5,0.25,0.5,0.75,0.5,0.5,"umassa-a 2016 module; 5-point",4
303367757,1,0.75,1,0.75,0.875,0.875,"umassa-a 2016 module; 5-point",4
303368850,0.5,1,0.5,0.5,0.625,0.625,"umassa-a 2016 module; 5-point",4
303369643,0.5,0.25,0.5,0.25,0.375,0.375,"umassa-a 2016 module; 5-point",4
303370068,0.75,0.5,0.5,0.5,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303370747,0.5,0.75,0.75,0.25,0.5625,0.5625,"umassa-a 2016 module; 5-point",4
303371116,0.25,0.75,0.25,0,0.3125,0.3125,"umassa-a 2016 module; 5-point",4
303371148,NA,NA,NA,NA,NA,NA,"umassa-a 2016 module; 5-point",0
303371163,0.25,0,0.25,0,0.125,0.125,"umassa-a 2016 module; 5-point",4
303371288,0.5,0.5,0.5,0.5,0.5,0.5,"umassa-a 2016 module; 5-point",4
303374098,0.5,0.25,0.25,0.5,0.375,0.375,"umassa-a 2016 module; 5-point",4
303374618,0,0,0,0,0,0,"umassa-a 2016 module; 5-point",4
